fueltype,period,respondent,respondent-name,timezone,timezone-description,type-name,value,value-units
OIL,2024-12-25,NE,New England,Central,Central,Petroleum,18584,megawatthours
OIL,2024-12-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,5528,megawatthours
OIL,2024-12-26,NE,New England,Central,Central,Petroleum,18390,megawatthours
OIL,2024-12-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,9597,megawatthours
OIL,2024-12-27,NE,New England,Central,Central,Petroleum,1757,megawatthours
OIL,2024-12-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,5137,megawatthours
OIL,2024-12-28,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2024-12-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,4628,megawatthours
OIL,2024-12-29,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2024-12-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,4733,megawatthours
OIL,2024-12-30,NE,New England,Central,Central,Petroleum,448,megawatthours
OIL,2024-12-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,4531,megawatthours
OIL,2025-01-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,4439,megawatthours
OIL,2025-01-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,6121,megawatthours
OIL,2025-01-02,NE,New England,Central,Central,Petroleum,1418,megawatthours
OIL,2025-01-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,5051,megawatthours
OIL,2025-01-03,NE,New England,Central,Central,Petroleum,69,megawatthours
OIL,2025-01-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5117,megawatthours
OIL,2025-01-04,NE,New England,Central,Central,Petroleum,336,megawatthours
OIL,2025-01-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,4986,megawatthours
OIL,2025-01-05,NE,New England,Central,Central,Petroleum,1258,megawatthours
OIL,2025-01-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,9496,megawatthours
OIL,2025-01-06,NE,New England,Central,Central,Petroleum,15376,megawatthours
OIL,2025-01-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,14414,megawatthours
OIL,2025-01-07,NE,New England,Central,Central,Petroleum,22914,megawatthours
OIL,2025-01-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,49309,megawatthours
OIL,2025-01-08,NE,New England,Central,Central,Petroleum,24278,megawatthours
OIL,2025-01-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,35731,megawatthours
OIL,2025-01-09,NE,New England,Central,Central,Petroleum,6519,megawatthours
OIL,2025-01-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,21777,megawatthours
OIL,2025-01-10,NE,New England,Central,Central,Petroleum,7187,megawatthours
OIL,2025-01-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,4603,megawatthours
OIL,2025-01-11,NE,New England,Central,Central,Petroleum,48,megawatthours
OIL,2025-01-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,4650,megawatthours
OIL,2025-01-12,NE,New England,Central,Central,Petroleum,48,megawatthours
OIL,2025-01-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5089,megawatthours
OIL,2025-01-13,NE,New England,Central,Central,Petroleum,572,megawatthours
OIL,2025-01-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,6940,megawatthours
OIL,2025-01-14,NE,New England,Central,Central,Petroleum,637,megawatthours
OIL,2025-01-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,10158,megawatthours
OIL,2025-01-15,NE,New England,Central,Central,Petroleum,1836,megawatthours
OIL,2025-01-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,18755,megawatthours
OIL,2025-01-16,NE,New England,Central,Central,Petroleum,1585,megawatthours
OIL,2025-01-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,11424,megawatthours
OIL,2025-01-17,NE,New England,Central,Central,Petroleum,2028,megawatthours
OIL,2025-01-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,8054,megawatthours
OIL,2025-01-18,NE,New England,Central,Central,Petroleum,1502,megawatthours
OIL,2025-01-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,19580,megawatthours
OIL,2025-01-19,NE,New England,Central,Central,Petroleum,10541,megawatthours
OIL,2025-01-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,58351,megawatthours
OIL,2025-01-20,NE,New England,Central,Central,Petroleum,72714,megawatthours
OIL,2025-01-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,123720,megawatthours
OIL,2025-01-21,NE,New England,Central,Central,Petroleum,103597,megawatthours
OIL,2025-01-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,93520,megawatthours
OIL,2025-01-22,NE,New England,Central,Central,Petroleum,88006,megawatthours
OIL,2025-01-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,62310,megawatthours
OIL,2025-01-23,NE,New England,Central,Central,Petroleum,44483,megawatthours
OIL,2025-01-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,32005,megawatthours
OIL,2025-01-24,NE,New England,Central,Central,Petroleum,13305,megawatthours
OIL,2025-01-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,17630,megawatthours
OIL,2025-01-25,NE,New England,Central,Central,Petroleum,12972,megawatthours
OIL,2025-01-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,5917,megawatthours
OIL,2025-01-26,NE,New England,Central,Central,Petroleum,7653,megawatthours
OIL,2025-01-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,6781,megawatthours
OIL,2025-01-27,NE,New England,Central,Central,Petroleum,4822,megawatthours
OIL,2025-01-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,7074,megawatthours
OIL,2025-01-28,NE,New England,Central,Central,Petroleum,5201,megawatthours
OIL,2025-01-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,7344,megawatthours
OIL,2025-01-29,NE,New England,Central,Central,Petroleum,6542,megawatthours
OIL,2025-01-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,7757,megawatthours
OIL,2025-01-30,NE,New England,Central,Central,Petroleum,5037,megawatthours
OIL,2025-01-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,6939,megawatthours
OIL,2025-01-31,NE,New England,Central,Central,Petroleum,257,megawatthours
OIL,2025-02-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,4999,megawatthours
OIL,2025-02-01,NE,New England,Central,Central,Petroleum,21,megawatthours
OIL,2025-02-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,9016,megawatthours
OIL,2025-02-02,NE,New England,Central,Central,Petroleum,1328,megawatthours
OIL,2025-02-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,7846,megawatthours
OIL,2025-02-03,NE,New England,Central,Central,Petroleum,979,megawatthours
OIL,2025-02-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5463,megawatthours
OIL,2025-02-04,NE,New England,Central,Central,Petroleum,779,megawatthours
OIL,2025-02-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,9838,megawatthours
OIL,2025-02-05,NE,New England,Central,Central,Petroleum,333,megawatthours
OIL,2025-02-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,11406,megawatthours
OIL,2025-02-06,NE,New England,Central,Central,Petroleum,610,megawatthours
OIL,2025-02-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,8810,megawatthours
OIL,2025-02-07,NE,New England,Central,Central,Petroleum,738,megawatthours
OIL,2025-02-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,9912,megawatthours
OIL,2025-02-08,NE,New England,Central,Central,Petroleum,61,megawatthours
OIL,2025-02-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,6039,megawatthours
OIL,2025-02-09,NE,New England,Central,Central,Petroleum,6723,megawatthours
OIL,2025-02-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,8770,megawatthours
OIL,2025-02-10,NE,New England,Central,Central,Petroleum,12040,megawatthours
OIL,2025-02-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,8620,megawatthours
OIL,2025-02-11,NE,New England,Central,Central,Petroleum,8351,megawatthours
OIL,2025-02-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,8537,megawatthours
OIL,2025-02-12,NE,New England,Central,Central,Petroleum,368,megawatthours
OIL,2025-02-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,10122,megawatthours
OIL,2025-02-13,NE,New England,Central,Central,Petroleum,2327,megawatthours
OIL,2025-02-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,7092,megawatthours
OIL,2025-02-14,NE,New England,Central,Central,Petroleum,254,megawatthours
OIL,2025-02-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,11973,megawatthours
OIL,2025-02-15,NE,New England,Central,Central,Petroleum,3169,megawatthours
OIL,2025-02-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,9762,megawatthours
OIL,2025-02-16,NE,New England,Central,Central,Petroleum,4529,megawatthours
OIL,2025-02-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,6108,megawatthours
OIL,2025-02-17,NE,New England,Central,Central,Petroleum,11878,megawatthours
OIL,2025-02-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,24786,megawatthours
OIL,2025-02-18,NE,New England,Central,Central,Petroleum,22005,megawatthours
OIL,2025-02-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,50450,megawatthours
OIL,2025-02-19,NE,New England,Central,Central,Petroleum,8195,megawatthours
OIL,2025-02-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,25740,megawatthours
OIL,2025-02-20,NE,New England,Central,Central,Petroleum,15074,megawatthours
OIL,2025-02-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,25810,megawatthours
OIL,2025-02-21,NE,New England,Central,Central,Petroleum,4576,megawatthours
OIL,2025-02-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,5030,megawatthours
OIL,2025-02-22,NE,New England,Central,Central,Petroleum,775,megawatthours
OIL,2025-02-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,4525,megawatthours
OIL,2025-02-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,4542,megawatthours
OIL,2025-02-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,5157,megawatthours
OIL,2025-02-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,4481,megawatthours
OIL,2025-02-26,NE,New England,Central,Central,Petroleum,53,megawatthours
OIL,2025-02-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,5091,megawatthours
OIL,2025-02-27,NE,New England,Central,Central,Petroleum,718,megawatthours
OIL,2025-02-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,4337,megawatthours
OIL,2025-02-28,NE,New England,Central,Central,Petroleum,397,megawatthours
OIL,2025-03-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,7515,megawatthours
OIL,2025-03-01,NE,New England,Central,Central,Petroleum,354,megawatthours
OIL,2025-03-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,9479,megawatthours
OIL,2025-03-02,NE,New England,Central,Central,Petroleum,51,megawatthours
OIL,2025-03-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,14114,megawatthours
OIL,2025-03-03,NE,New England,Central,Central,Petroleum,241,megawatthours
OIL,2025-03-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5019,megawatthours
OIL,2025-03-04,NE,New England,Central,Central,Petroleum,539,megawatthours
OIL,2025-03-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,4685,megawatthours
OIL,2025-03-05,NE,New England,Central,Central,Petroleum,69,megawatthours
OIL,2025-03-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,10845,megawatthours
OIL,2025-03-06,NE,New England,Central,Central,Petroleum,451,megawatthours
OIL,2025-03-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,6785,megawatthours
OIL,2025-03-07,NE,New England,Central,Central,Petroleum,411,megawatthours
OIL,2025-03-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,2950,megawatthours
OIL,2025-03-08,NE,New England,Central,Central,Petroleum,621,megawatthours
OIL,2025-03-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,2019,megawatthours
OIL,2025-03-09,NE,New England,Central,Central,Petroleum,549,megawatthours
OIL,2025-03-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,2048,megawatthours
OIL,2025-03-10,NE,New England,Central,Central,Petroleum,259,megawatthours
OIL,2025-03-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,3783,megawatthours
OIL,2025-03-11,NE,New England,Central,Central,Petroleum,426,megawatthours
OIL,2025-03-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,2636,megawatthours
OIL,2025-03-12,NE,New England,Central,Central,Petroleum,490,megawatthours
OIL,2025-03-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,2179,megawatthours
OIL,2025-03-13,NE,New England,Central,Central,Petroleum,441,megawatthours
OIL,2025-03-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,2082,megawatthours
OIL,2025-03-14,NE,New England,Central,Central,Petroleum,507,megawatthours
OIL,2025-03-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,2189,megawatthours
OIL,2025-03-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,2257,megawatthours
OIL,2025-03-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,6235,megawatthours
OIL,2025-03-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,7848,megawatthours
OIL,2025-03-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,6682,megawatthours
OIL,2025-03-19,NE,New England,Central,Central,Petroleum,4642,megawatthours
OIL,2025-03-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,8954,megawatthours
OIL,2025-03-20,NE,New England,Central,Central,Petroleum,321,megawatthours
OIL,2025-03-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,5664,megawatthours
OIL,2025-03-21,NE,New England,Central,Central,Petroleum,639,megawatthours
OIL,2025-03-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,2396,megawatthours
OIL,2025-03-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,2527,megawatthours
OIL,2025-03-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,8247,megawatthours
OIL,2025-03-24,NE,New England,Central,Central,Petroleum,55,megawatthours
OIL,2025-03-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,5446,megawatthours
OIL,2025-03-25,NE,New England,Central,Central,Petroleum,226,megawatthours
OIL,2025-03-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,5885,megawatthours
OIL,2025-03-26,NE,New England,Central,Central,Petroleum,732,megawatthours
OIL,2025-03-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,12340,megawatthours
OIL,2025-03-27,NE,New England,Central,Central,Petroleum,534,megawatthours
OIL,2025-03-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,8117,megawatthours
OIL,2025-03-28,NE,New England,Central,Central,Petroleum,375,megawatthours
OIL,2025-03-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,5750,megawatthours
OIL,2025-03-29,NE,New England,Central,Central,Petroleum,414,megawatthours
OIL,2025-03-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,6529,megawatthours
OIL,2025-03-30,NE,New England,Central,Central,Petroleum,1840,megawatthours
OIL,2025-03-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,10090,megawatthours
OIL,2025-03-31,NE,New England,Central,Central,Petroleum,1765,megawatthours
OIL,2025-04-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5540,megawatthours
OIL,2025-04-01,NE,New England,Central,Central,Petroleum,167,megawatthours
OIL,2025-04-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,5881,megawatthours
OIL,2025-04-02,NE,New England,Central,Central,Petroleum,153,megawatthours
OIL,2025-04-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,7478,megawatthours
OIL,2025-04-03,NE,New England,Central,Central,Petroleum,263,megawatthours
OIL,2025-04-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,10953,megawatthours
OIL,2025-04-04,NE,New England,Central,Central,Petroleum,323,megawatthours
OIL,2025-04-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,8408,megawatthours
OIL,2025-04-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,7406,megawatthours
OIL,2025-04-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,11703,megawatthours
OIL,2025-04-07,NE,New England,Central,Central,Petroleum,54,megawatthours
OIL,2025-04-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,21044,megawatthours
OIL,2025-04-08,NE,New England,Central,Central,Petroleum,418,megawatthours
OIL,2025-04-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,22116,megawatthours
OIL,2025-04-09,NE,New England,Central,Central,Petroleum,114,megawatthours
OIL,2025-04-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,9252,megawatthours
OIL,2025-04-10,NE,New England,Central,Central,Petroleum,54,megawatthours
OIL,2025-04-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,5644,megawatthours
OIL,2025-04-11,NE,New England,Central,Central,Petroleum,538,megawatthours
OIL,2025-04-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,5450,megawatthours
OIL,2025-04-12,NE,New England,Central,Central,Petroleum,124,megawatthours
OIL,2025-04-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,4148,megawatthours
OIL,2025-04-13,NE,New England,Central,Central,Petroleum,1115,megawatthours
OIL,2025-04-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,11372,megawatthours
OIL,2025-04-14,NE,New England,Central,Central,Petroleum,51,megawatthours
OIL,2025-04-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,13120,megawatthours
OIL,2025-04-15,NE,New England,Central,Central,Petroleum,580,megawatthours
OIL,2025-04-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,18015,megawatthours
OIL,2025-04-16,NE,New England,Central,Central,Petroleum,236,megawatthours
OIL,2025-04-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,15056,megawatthours
OIL,2025-04-17,NE,New England,Central,Central,Petroleum,503,megawatthours
OIL,2025-04-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,5435,megawatthours
OIL,2025-04-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,11012,megawatthours
OIL,2025-04-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,10340,megawatthours
OIL,2025-04-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,6453,megawatthours
OIL,2025-04-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,7079,megawatthours
OIL,2025-04-22,NE,New England,Central,Central,Petroleum,51,megawatthours
OIL,2025-04-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,13040,megawatthours
OIL,2025-04-23,NE,New England,Central,Central,Petroleum,332,megawatthours
OIL,2025-04-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,14382,megawatthours
OIL,2025-04-24,NE,New England,Central,Central,Petroleum,879,megawatthours
OIL,2025-04-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,10155,megawatthours
OIL,2025-04-25,NE,New England,Central,Central,Petroleum,664,megawatthours
OIL,2025-04-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,7184,megawatthours
OIL,2025-04-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,5573,megawatthours
OIL,2025-04-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,6785,megawatthours
OIL,2025-04-28,NE,New England,Central,Central,Petroleum,133,megawatthours
OIL,2025-04-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,11834,megawatthours
OIL,2025-04-29,NE,New England,Central,Central,Petroleum,780,megawatthours
OIL,2025-04-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,14701,megawatthours
OIL,2025-04-30,NE,New England,Central,Central,Petroleum,867,megawatthours
OIL,2025-05-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,18528,megawatthours
OIL,2025-05-01,NE,New England,Central,Central,Petroleum,903,megawatthours
OIL,2025-05-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,20201,megawatthours
OIL,2025-05-02,NE,New England,Central,Central,Petroleum,860,megawatthours
OIL,2025-05-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,9556,megawatthours
OIL,2025-05-03,NE,New England,Central,Central,Petroleum,276,megawatthours
OIL,2025-05-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,6080,megawatthours
OIL,2025-05-04,NE,New England,Central,Central,Petroleum,288,megawatthours
OIL,2025-05-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,7649,megawatthours
OIL,2025-05-05,NE,New England,Central,Central,Petroleum,763,megawatthours
OIL,2025-05-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,7615,megawatthours
OIL,2025-05-06,NE,New England,Central,Central,Petroleum,1286,megawatthours
OIL,2025-05-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,8741,megawatthours
OIL,2025-05-07,NE,New England,Central,Central,Petroleum,1216,megawatthours
OIL,2025-05-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,10140,megawatthours
OIL,2025-05-08,NE,New England,Central,Central,Petroleum,2555,megawatthours
OIL,2025-05-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,6042,megawatthours
OIL,2025-05-09,NE,New England,Central,Central,Petroleum,1350,megawatthours
OIL,2025-05-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5115,megawatthours
OIL,2025-05-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,5109,megawatthours
OIL,2025-05-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,5644,megawatthours
OIL,2025-05-12,NE,New England,Central,Central,Petroleum,725,megawatthours
OIL,2025-05-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,7255,megawatthours
OIL,2025-05-13,NE,New England,Central,Central,Petroleum,760,megawatthours
OIL,2025-05-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,7980,megawatthours
OIL,2025-05-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,13767,megawatthours
