fueltype,period,respondent,respondent-name,type-name,value,value-units
OIL,2025-05-19T04,NE,New England,Petroleum,12,megawatthours
OIL,2025-05-19T03,MIDA,Mid-Atlantic,Petroleum,696,megawatthours
OIL,2025-05-19T03,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-19T02,MIDA,Mid-Atlantic,Petroleum,737,megawatthours
OIL,2025-05-19T02,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-19T01,MIDA,Mid-Atlantic,Petroleum,713,megawatthours
OIL,2025-05-19T01,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-19T00,MIDA,Mid-Atlantic,Petroleum,706,megawatthours
OIL,2025-05-19T00,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T23,MIDA,Mid-Atlantic,Petroleum,705,megawatthours
OIL,2025-05-18T23,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T22,MIDA,Mid-Atlantic,Petroleum,702,megawatthours
OIL,2025-05-18T22,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T21,MIDA,Mid-Atlantic,Petroleum,669,megawatthours
OIL,2025-05-18T21,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T20,MIDA,Mid-Atlantic,Petroleum,654,megawatthours
OIL,2025-05-18T20,NE,New England,Petroleum,24,megawatthours
OIL,2025-05-18T19,MIDA,Mid-Atlantic,Petroleum,348,megawatthours
OIL,2025-05-18T19,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T18,MIDA,Mid-Atlantic,Petroleum,323,megawatthours
OIL,2025-05-18T18,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T17,MIDA,Mid-Atlantic,Petroleum,329,megawatthours
OIL,2025-05-18T17,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T16,MIDA,Mid-Atlantic,Petroleum,244,megawatthours
OIL,2025-05-18T16,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T15,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-18T15,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T14,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-18T14,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T13,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-18T13,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-18T12,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-18T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T11,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2025-05-18T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T10,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2025-05-18T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T09,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2025-05-18T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T08,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2025-05-18T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T07,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-05-18T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T06,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2025-05-18T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-18T05,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2025-05-18T05,NE,New England,Petroleum,12,megawatthours
OIL,2025-05-18T04,MIDA,Mid-Atlantic,Petroleum,375,megawatthours
OIL,2025-05-18T04,NE,New England,Petroleum,12,megawatthours
OIL,2025-05-18T03,MIDA,Mid-Atlantic,Petroleum,857,megawatthours
OIL,2025-05-18T03,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T02,MIDA,Mid-Atlantic,Petroleum,962,megawatthours
OIL,2025-05-18T02,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T01,MIDA,Mid-Atlantic,Petroleum,1073,megawatthours
OIL,2025-05-18T01,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-18T00,MIDA,Mid-Atlantic,Petroleum,1082,megawatthours
OIL,2025-05-18T00,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-17T23,MIDA,Mid-Atlantic,Petroleum,849,megawatthours
OIL,2025-05-17T23,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-17T22,MIDA,Mid-Atlantic,Petroleum,512,megawatthours
OIL,2025-05-17T22,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-17T21,MIDA,Mid-Atlantic,Petroleum,432,megawatthours
OIL,2025-05-17T21,NE,New England,Petroleum,13,megawatthours
OIL,2025-05-17T20,MIDA,Mid-Atlantic,Petroleum,435,megawatthours
OIL,2025-05-17T20,NE,New England,Petroleum,24,megawatthours
OIL,2025-05-17T19,MIDA,Mid-Atlantic,Petroleum,456,megawatthours
OIL,2025-05-17T19,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T18,MIDA,Mid-Atlantic,Petroleum,374,megawatthours
OIL,2025-05-17T18,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T17,MIDA,Mid-Atlantic,Petroleum,350,megawatthours
OIL,2025-05-17T17,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T16,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2025-05-17T16,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T15,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2025-05-17T15,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T14,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-17T14,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T13,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-17T13,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T12,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-17T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T11,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-17T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T10,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-17T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T09,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-17T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T08,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-17T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T07,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2025-05-17T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T06,MIDA,Mid-Atlantic,Petroleum,207,megawatthours
OIL,2025-05-17T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T05,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2025-05-17T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-17T04,MIDA,Mid-Atlantic,Petroleum,629,megawatthours
OIL,2025-05-17T04,NE,New England,Petroleum,22,megawatthours
OIL,2025-05-17T03,MIDA,Mid-Atlantic,Petroleum,878,megawatthours
OIL,2025-05-17T03,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T02,MIDA,Mid-Atlantic,Petroleum,1136,megawatthours
OIL,2025-05-17T02,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T01,MIDA,Mid-Atlantic,Petroleum,1310,megawatthours
OIL,2025-05-17T01,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-17T00,MIDA,Mid-Atlantic,Petroleum,1251,megawatthours
OIL,2025-05-17T00,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-16T23,MIDA,Mid-Atlantic,Petroleum,1345,megawatthours
OIL,2025-05-16T23,NE,New England,Petroleum,23,megawatthours
OIL,2025-05-16T22,MIDA,Mid-Atlantic,Petroleum,1474,megawatthours
OIL,2025-05-16T22,NE,New England,Petroleum,19,megawatthours
OIL,2025-05-16T21,MIDA,Mid-Atlantic,Petroleum,1384,megawatthours
OIL,2025-05-16T21,NE,New England,Petroleum,20,megawatthours
OIL,2025-05-16T20,MIDA,Mid-Atlantic,Petroleum,1493,megawatthours
OIL,2025-05-16T20,NE,New England,Petroleum,20,megawatthours
OIL,2025-05-16T19,MIDA,Mid-Atlantic,Petroleum,1181,megawatthours
OIL,2025-05-16T19,NE,New England,Petroleum,20,megawatthours
OIL,2025-05-16T18,MIDA,Mid-Atlantic,Petroleum,1087,megawatthours
OIL,2025-05-16T18,NE,New England,Petroleum,20,megawatthours
OIL,2025-05-16T17,MIDA,Mid-Atlantic,Petroleum,1123,megawatthours
OIL,2025-05-16T17,NE,New England,Petroleum,20,megawatthours
OIL,2025-05-16T16,MIDA,Mid-Atlantic,Petroleum,907,megawatthours
OIL,2025-05-16T16,NE,New England,Petroleum,21,megawatthours
OIL,2025-05-16T15,MIDA,Mid-Atlantic,Petroleum,294,megawatthours
OIL,2025-05-16T15,NE,New England,Petroleum,21,megawatthours
OIL,2025-05-16T14,MIDA,Mid-Atlantic,Petroleum,342,megawatthours
OIL,2025-05-16T14,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T13,MIDA,Mid-Atlantic,Petroleum,375,megawatthours
OIL,2025-05-16T13,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T12,MIDA,Mid-Atlantic,Petroleum,328,megawatthours
OIL,2025-05-16T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T11,MIDA,Mid-Atlantic,Petroleum,187,megawatthours
OIL,2025-05-16T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T10,MIDA,Mid-Atlantic,Petroleum,190,megawatthours
OIL,2025-05-16T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T09,MIDA,Mid-Atlantic,Petroleum,186,megawatthours
OIL,2025-05-16T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T08,MIDA,Mid-Atlantic,Petroleum,185,megawatthours
OIL,2025-05-16T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T07,MIDA,Mid-Atlantic,Petroleum,189,megawatthours
OIL,2025-05-16T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T06,MIDA,Mid-Atlantic,Petroleum,198,megawatthours
OIL,2025-05-16T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T05,MIDA,Mid-Atlantic,Petroleum,271,megawatthours
OIL,2025-05-16T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-16T04,MIDA,Mid-Atlantic,Petroleum,780,megawatthours
OIL,2025-05-16T03,MIDA,Mid-Atlantic,Petroleum,937,megawatthours
OIL,2025-05-16T02,MIDA,Mid-Atlantic,Petroleum,1036,megawatthours
OIL,2025-05-16T01,MIDA,Mid-Atlantic,Petroleum,1168,megawatthours
OIL,2025-05-16T00,MIDA,Mid-Atlantic,Petroleum,1386,megawatthours
OIL,2025-05-15T23,MIDA,Mid-Atlantic,Petroleum,1006,megawatthours
OIL,2025-05-15T22,MIDA,Mid-Atlantic,Petroleum,842,megawatthours
OIL,2025-05-15T21,MIDA,Mid-Atlantic,Petroleum,692,megawatthours
OIL,2025-05-15T20,MIDA,Mid-Atlantic,Petroleum,669,megawatthours
OIL,2025-05-15T19,MIDA,Mid-Atlantic,Petroleum,561,megawatthours
OIL,2025-05-15T18,MIDA,Mid-Atlantic,Petroleum,588,megawatthours
OIL,2025-05-15T17,MIDA,Mid-Atlantic,Petroleum,607,megawatthours
OIL,2025-05-15T16,MIDA,Mid-Atlantic,Petroleum,636,megawatthours
OIL,2025-05-15T15,MIDA,Mid-Atlantic,Petroleum,386,megawatthours
OIL,2025-05-15T14,MIDA,Mid-Atlantic,Petroleum,386,megawatthours
OIL,2025-05-15T13,MIDA,Mid-Atlantic,Petroleum,333,megawatthours
OIL,2025-05-15T12,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-15T11,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-15T10,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-15T09,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2025-05-15T08,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-15T07,MIDA,Mid-Atlantic,Petroleum,207,megawatthours
OIL,2025-05-15T06,MIDA,Mid-Atlantic,Petroleum,205,megawatthours
OIL,2025-05-15T05,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2025-05-15T04,MIDA,Mid-Atlantic,Petroleum,333,megawatthours
OIL,2025-05-15T04,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-15T03,MIDA,Mid-Atlantic,Petroleum,327,megawatthours
OIL,2025-05-15T03,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-15T02,MIDA,Mid-Atlantic,Petroleum,344,megawatthours
OIL,2025-05-15T02,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-15T01,MIDA,Mid-Atlantic,Petroleum,331,megawatthours
OIL,2025-05-15T01,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-15T00,MIDA,Mid-Atlantic,Petroleum,425,megawatthours
OIL,2025-05-15T00,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-14T23,MIDA,Mid-Atlantic,Petroleum,416,megawatthours
OIL,2025-05-14T23,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-14T22,MIDA,Mid-Atlantic,Petroleum,422,megawatthours
OIL,2025-05-14T22,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-14T21,MIDA,Mid-Atlantic,Petroleum,418,megawatthours
OIL,2025-05-14T21,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-14T20,MIDA,Mid-Atlantic,Petroleum,431,megawatthours
OIL,2025-05-14T20,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-14T19,MIDA,Mid-Atlantic,Petroleum,477,megawatthours
OIL,2025-05-14T19,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-14T18,MIDA,Mid-Atlantic,Petroleum,447,megawatthours
OIL,2025-05-14T18,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-14T17,MIDA,Mid-Atlantic,Petroleum,310,megawatthours
OIL,2025-05-14T17,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-14T16,MIDA,Mid-Atlantic,Petroleum,315,megawatthours
OIL,2025-05-14T16,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-14T15,MIDA,Mid-Atlantic,Petroleum,323,megawatthours
OIL,2025-05-14T15,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-14T14,MIDA,Mid-Atlantic,Petroleum,419,megawatthours
OIL,2025-05-14T14,NE,New England,Petroleum,19,megawatthours
OIL,2025-05-14T13,MIDA,Mid-Atlantic,Petroleum,395,megawatthours
OIL,2025-05-14T13,NE,New England,Petroleum,19,megawatthours
OIL,2025-05-14T12,MIDA,Mid-Atlantic,Petroleum,351,megawatthours
OIL,2025-05-14T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T11,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2025-05-14T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T10,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2025-05-14T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T09,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2025-05-14T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T08,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2025-05-14T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T07,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-14T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T06,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2025-05-14T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-14T05,MIDA,Mid-Atlantic,Petroleum,205,megawatthours
OIL,2025-05-14T05,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-14T04,MIDA,Mid-Atlantic,Petroleum,206,megawatthours
OIL,2025-05-14T04,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-14T03,MIDA,Mid-Atlantic,Petroleum,285,megawatthours
OIL,2025-05-14T03,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-14T02,MIDA,Mid-Atlantic,Petroleum,361,megawatthours
OIL,2025-05-14T02,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-14T01,MIDA,Mid-Atlantic,Petroleum,367,megawatthours
OIL,2025-05-14T01,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-14T00,MIDA,Mid-Atlantic,Petroleum,384,megawatthours
OIL,2025-05-14T00,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-13T23,MIDA,Mid-Atlantic,Petroleum,380,megawatthours
OIL,2025-05-13T23,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-13T22,MIDA,Mid-Atlantic,Petroleum,356,megawatthours
OIL,2025-05-13T22,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-13T21,MIDA,Mid-Atlantic,Petroleum,375,megawatthours
OIL,2025-05-13T21,NE,New England,Petroleum,49,megawatthours
OIL,2025-05-13T20,MIDA,Mid-Atlantic,Petroleum,331,megawatthours
OIL,2025-05-13T20,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-13T19,MIDA,Mid-Atlantic,Petroleum,354,megawatthours
OIL,2025-05-13T19,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-13T18,MIDA,Mid-Atlantic,Petroleum,345,megawatthours
OIL,2025-05-13T18,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-13T17,MIDA,Mid-Atlantic,Petroleum,304,megawatthours
OIL,2025-05-13T17,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-13T16,MIDA,Mid-Atlantic,Petroleum,306,megawatthours
OIL,2025-05-13T16,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-13T15,MIDA,Mid-Atlantic,Petroleum,314,megawatthours
OIL,2025-05-13T15,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-13T14,MIDA,Mid-Atlantic,Petroleum,348,megawatthours
OIL,2025-05-13T14,NE,New England,Petroleum,19,megawatthours
OIL,2025-05-13T13,MIDA,Mid-Atlantic,Petroleum,389,megawatthours
OIL,2025-05-13T13,NE,New England,Petroleum,19,megawatthours
OIL,2025-05-13T12,MIDA,Mid-Atlantic,Petroleum,348,megawatthours
OIL,2025-05-13T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T11,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-13T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T10,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2025-05-13T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T09,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2025-05-13T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T08,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2025-05-13T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T07,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-13T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T06,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2025-05-13T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T05,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-13T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-13T04,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2025-05-13T04,NE,New England,Petroleum,34,megawatthours
OIL,2025-05-13T03,MIDA,Mid-Atlantic,Petroleum,234,megawatthours
OIL,2025-05-13T03,NE,New England,Petroleum,35,megawatthours
OIL,2025-05-13T02,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2025-05-13T02,NE,New England,Petroleum,34,megawatthours
OIL,2025-05-13T01,MIDA,Mid-Atlantic,Petroleum,237,megawatthours
OIL,2025-05-13T01,NE,New England,Petroleum,35,megawatthours
OIL,2025-05-13T00,MIDA,Mid-Atlantic,Petroleum,327,megawatthours
OIL,2025-05-13T00,NE,New England,Petroleum,35,megawatthours
OIL,2025-05-12T23,MIDA,Mid-Atlantic,Petroleum,328,megawatthours
OIL,2025-05-12T23,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-12T22,MIDA,Mid-Atlantic,Petroleum,293,megawatthours
OIL,2025-05-12T22,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-12T21,MIDA,Mid-Atlantic,Petroleum,254,megawatthours
OIL,2025-05-12T21,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-12T20,MIDA,Mid-Atlantic,Petroleum,242,megawatthours
OIL,2025-05-12T20,NE,New England,Petroleum,48,megawatthours
OIL,2025-05-12T19,MIDA,Mid-Atlantic,Petroleum,228,megawatthours
OIL,2025-05-12T19,NE,New England,Petroleum,47,megawatthours
OIL,2025-05-12T18,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2025-05-12T18,NE,New England,Petroleum,39,megawatthours
OIL,2025-05-12T17,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2025-05-12T17,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-12T16,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2025-05-12T16,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-12T15,MIDA,Mid-Atlantic,Petroleum,213,megawatthours
OIL,2025-05-12T15,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-12T14,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2025-05-12T14,NE,New England,Petroleum,45,megawatthours
OIL,2025-05-12T13,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2025-05-12T13,NE,New England,Petroleum,45,megawatthours
OIL,2025-05-12T12,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-12T12,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-12T11,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-05-12T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T10,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2025-05-12T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T09,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-05-12T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T08,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2025-05-12T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T07,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-05-12T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T06,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-12T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T05,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-12T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-05-12T04,MIDA,Mid-Atlantic,Petroleum,213,megawatthours
OIL,2025-05-12T03,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-12T02,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-12T01,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-12T00,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-11T23,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-11T22,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-11T21,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2025-05-11T20,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-11T19,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-11T18,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-11T17,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-11T16,MIDA,Mid-Atlantic,Petroleum,213,megawatthours
OIL,2025-05-11T15,MIDA,Mid-Atlantic,Petroleum,213,megawatthours
OIL,2025-05-11T14,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-11T13,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-11T12,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2025-05-11T11,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-05-11T10,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2025-05-11T09,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-05-11T08,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2025-05-11T07,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2025-05-11T06,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2025-05-11T05,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2025-05-11T04,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2025-05-11T04,NE,New England,Petroleum,44,megawatthours
OIL,2025-05-11T03,MIDA,Mid-Atlantic,Petroleum,210,megawatthours
OIL,2025-05-11T03,NE,New England,Petroleum,44,megawatthours
OIL,2025-05-11T02,MIDA,Mid-Atlantic,Petroleum,206,megawatthours
OIL,2025-05-11T02,NE,New England,Petroleum,44,megawatthours
OIL,2025-05-11T01,MIDA,Mid-Atlantic,Petroleum,206,megawatthours
OIL,2025-05-11T01,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-11T00,MIDA,Mid-Atlantic,Petroleum,202,megawatthours
OIL,2025-05-11T00,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-10T23,MIDA,Mid-Atlantic,Petroleum,206,megawatthours
OIL,2025-05-10T23,NE,New England,Petroleum,46,megawatthours
OIL,2025-05-10T22,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2025-05-10T22,NE,New England,Petroleum,48,megawatthours
