period,hour_utc,weekday_utc,mida_ne_actual_demand_mwh,mida_ne_dayahead_demand_forecast_mwh,mida_ne_oil_generation_mwh,estimated_dfo_generation
2025-11-20T09,9,3,0.000000,0.000000,160.000000,184.000865
2025-11-20T10,10,3,0.000000,0.000000,168.000000,193.200908
2025-11-20T11,11,3,0.000000,0.000000,877.000000,1008.554740
2025-11-20T12,12,3,0.000000,0.000000,1062.000000,1221.305739
2025-11-20T13,13,3,0.000000,0.000000,1120.000000,1288.006053
2025-11-20T14,14,3,0.000000,0.000000,1161.000000,1335.156274
2025-11-20T15,15,3,0.000000,0.000000,1218.000000,1400.706582
2025-11-20T16,16,3,0.000000,0.000000,1093.000000,1256.955907
2025-11-20T17,17,3,0.000000,0.000000,988.000000,1136.205339
2025-11-20T18,18,3,0.000000,0.000000,1093.000000,1256.955907
2025-11-20T19,19,3,0.000000,0.000000,971.000000,1116.655248
2025-11-20T20,20,3,0.000000,0.000000,1094.000000,1258.105912
2025-11-20T21,21,3,0.000000,0.000000,1369.000000,1574.357398
2025-11-20T22,22,3,0.000000,0.000000,1599.000000,1838.858641
2025-11-20T23,23,3,0.000000,0.000000,2118.000000,2435.711446
2025-11-21T00,0,4,0.000000,0.000000,2105.000000,2420.761376
2025-11-21T01,1,4,0.000000,0.000000,1543.000000,1774.458339
2025-11-21T02,2,4,0.000000,0.000000,1306.000000,1501.907058
2025-11-21T03,3,4,0.000000,0.000000,1099.000000,1263.855939
2025-11-21T04,4,4,0.000000,0.000000,645.000000,741.753486
2025-11-21T05,5,4,0.000000,0.000000,273.000000,313.951475
2025-11-21T06,6,4,0.000000,0.000000,273.000000,313.951475
2025-11-21T07,7,4,0.000000,0.000000,161.000000,185.150870
2025-11-21T08,8,4,0.000000,0.000000,160.000000,184.000865
2025-11-21T09,9,4,0.000000,0.000000,253.000000,290.951367
2025-11-21T10,10,4,0.000000,0.000000,253.000000,290.951367
2025-11-21T11,11,4,0.000000,0.000000,672.000000,772.803632
2025-11-21T12,12,4,0.000000,0.000000,885.000000,1017.754783
2025-11-21T13,13,4,0.000000,0.000000,951.000000,1093.655139
2025-11-21T14,14,4,0.000000,0.000000,954.000000,1097.105156
2025-11-21T15,15,4,0.000000,0.000000,1041.000000,1197.155626
2025-11-21T16,16,4,0.000000,0.000000,998.000000,1147.705393
2025-11-21T17,17,4,0.000000,0.000000,1105.000000,1270.755972
2025-11-21T18,18,4,0.000000,0.000000,1047.000000,1204.055658
2025-11-21T19,19,4,0.000000,0.000000,1127.000000,1296.056091
2025-11-21T20,20,4,0.000000,0.000000,1269.000000,1459.356858
2025-11-21T21,21,4,0.000000,0.000000,1308.000000,1504.207069
2025-11-21T22,22,4,0.000000,0.000000,1234.000000,1419.106669
2025-11-21T23,23,4,0.000000,0.000000,1321.000000,1519.157139
2025-11-22T00,0,5,0.000000,0.000000,1192.000000,1370.806442
2025-11-22T01,1,5,0.000000,0.000000,1031.000000,1185.655572
2025-11-22T02,2,5,0.000000,0.000000,1058.000000,1216.705718
2025-11-22T03,3,5,0.000000,0.000000,1084.000000,1246.605858
2025-11-22T04,4,5,0.000000,0.000000,635.000000,730.253432
2025-11-22T05,5,5,0.000000,0.000000,391.000000,449.652113
2025-11-22T06,6,5,0.000000,0.000000,391.000000,449.652113
2025-11-22T07,7,5,0.000000,0.000000,252.000000,289.801362
2025-11-22T08,8,5,0.000000,0.000000,253.000000,290.951367
2025-11-22T09,9,5,0.000000,0.000000,183.000000,210.450989
2025-11-22T10,10,5,0.000000,0.000000,183.000000,210.450989
2025-11-22T11,11,5,0.000000,0.000000,183.000000,210.450989
2025-11-22T12,12,5,0.000000,0.000000,183.000000,210.450989
2025-11-22T13,13,5,0.000000,0.000000,182.000000,209.300984
2025-11-22T14,14,5,0.000000,0.000000,182.000000,209.300984
2025-11-22T15,15,5,0.000000,0.000000,182.000000,209.300984
2025-11-22T16,16,5,0.000000,0.000000,183.000000,210.450989
2025-11-22T17,17,5,0.000000,0.000000,207.000000,238.051119
2025-11-22T18,18,5,0.000000,0.000000,206.000000,236.901113
2025-11-22T19,19,5,0.000000,0.000000,206.000000,236.901113
2025-11-22T20,20,5,0.000000,0.000000,212.000000,243.801146
2025-11-22T21,21,5,0.000000,0.000000,222.000000,255.301200
2025-11-22T22,22,5,0.000000,0.000000,222.000000,255.301200
2025-11-22T23,23,5,0.000000,0.000000,223.000000,256.451205
2025-11-23T00,0,6,0.000000,0.000000,223.000000,256.451205
2025-11-23T01,1,6,0.000000,0.000000,222.000000,255.301200
2025-11-23T02,2,6,0.000000,0.000000,222.000000,255.301200
2025-11-23T03,3,6,0.000000,0.000000,221.000000,254.151194
2025-11-23T04,4,6,0.000000,0.000000,223.000000,256.451205
2025-11-23T05,5,6,0.000000,0.000000,222.000000,255.301200
2025-11-23T06,6,6,0.000000,0.000000,222.000000,255.301200
2025-11-23T07,7,6,0.000000,0.000000,182.000000,209.300984
2025-11-23T08,8,6,0.000000,0.000000,183.000000,210.450989
2025-11-23T09,9,6,0.000000,0.000000,184.000000,211.600994
2025-11-23T10,10,6,0.000000,0.000000,184.000000,211.600994
2025-11-23T11,11,6,0.000000,0.000000,184.000000,211.600994
2025-11-23T12,12,6,0.000000,0.000000,185.000000,212.751000
2025-11-23T13,13,6,0.000000,0.000000,184.000000,211.600994
2025-11-23T14,14,6,0.000000,0.000000,186.000000,213.901005
2025-11-23T15,15,6,0.000000,0.000000,185.000000,212.751000
2025-11-23T16,16,6,0.000000,0.000000,187.000000,215.051011
2025-11-23T17,17,6,0.000000,0.000000,187.000000,215.051011
2025-11-23T18,18,6,0.000000,0.000000,187.000000,215.051011
2025-11-23T19,19,6,0.000000,0.000000,186.000000,213.901005
2025-11-23T20,20,6,0.000000,0.000000,186.000000,213.901005
2025-11-23T21,21,6,0.000000,0.000000,194.000000,223.101048
2025-11-23T22,22,6,0.000000,0.000000,369.000000,424.351994
2025-11-23T23,23,6,0.000000,0.000000,447.000000,514.052416
2025-11-24T00,0,0,0.000000,0.000000,999.000000,1148.855399
2025-11-24T01,1,0,0.000000,0.000000,726.000000,834.903924
2025-11-24T02,2,0,0.000000,0.000000,649.000000,746.353507
2025-11-24T03,3,0,0.000000,0.000000,617.000000,709.553334
2025-11-24T04,4,0,0.000000,0.000000,537.000000,617.552902
2025-11-24T05,5,0,0.000000,0.000000,534.000000,614.102886
2025-11-24T06,6,0,0.000000,0.000000,534.000000,614.102886
2025-11-24T07,7,0,0.000000,0.000000,183.000000,210.450989
2025-11-24T08,8,0,0.000000,0.000000,184.000000,211.600994
2025-11-24T09,9,0,0.000000,0.000000,165.000000,189.750892
2025-11-24T10,10,0,0.000000,0.000000,166.000000,190.900897
2025-11-24T11,11,0,0.000000,0.000000,201.000000,231.151086
2025-11-24T12,12,0,0.000000,0.000000,362.000000,416.301956
2025-11-24T13,13,0,0.000000,0.000000,399.000000,458.852156
2025-11-24T14,14,0,0.000000,0.000000,340.000000,391.001837
2025-11-24T15,15,0,0.000000,0.000000,320.000000,368.001729
2025-11-24T16,16,0,0.000000,0.000000,255.000000,293.251378
2025-11-24T17,17,0,0.000000,0.000000,299.000000,343.851616
2025-11-24T18,18,0,0.000000,0.000000,426.000000,489.902302
2025-11-24T19,19,0,0.000000,0.000000,423.000000,486.452286
2025-11-24T20,20,0,0.000000,0.000000,423.000000,486.452286
2025-11-24T21,21,0,0.000000,0.000000,474.000000,545.102562
2025-11-24T22,22,0,0.000000,0.000000,551.000000,633.652978
2025-11-24T23,23,0,0.000000,0.000000,511.000000,587.652762
2025-11-25T00,0,1,0.000000,0.000000,488.000000,561.202637
2025-11-25T01,1,1,0.000000,0.000000,435.000000,500.252351
2025-11-25T02,2,1,0.000000,0.000000,413.000000,474.952232
2025-11-25T03,3,1,0.000000,0.000000,397.000000,456.552145
2025-11-25T04,4,1,0.000000,0.000000,227.000000,261.051227
2025-11-25T05,5,1,0.000000,0.000000,177.000000,203.550957
2025-11-25T06,6,1,0.000000,0.000000,177.000000,203.550957
2025-11-25T07,7,1,0.000000,0.000000,186.000000,213.901005
2025-11-25T08,8,1,0.000000,0.000000,174.000000,200.100940
2025-11-25T09,9,1,0.000000,0.000000,167.000000,192.050903
2025-11-25T10,10,1,0.000000,0.000000,167.000000,192.050903
2025-11-25T11,11,1,0.000000,0.000000,166.000000,190.900897
2025-11-25T12,12,1,0.000000,0.000000,349.000000,401.351886
2025-11-25T13,13,1,0.000000,0.000000,698.000000,802.703772
2025-11-25T14,14,1,0.000000,0.000000,484.000000,556.602616
2025-11-25T15,15,1,0.000000,0.000000,409.000000,470.352210
2025-11-25T16,16,1,0.000000,0.000000,358.000000,411.701935
2025-11-25T17,17,1,0.000000,0.000000,358.000000,411.701935
2025-11-25T18,18,1,0.000000,0.000000,697.000000,801.553767
2025-11-25T19,19,1,0.000000,0.000000,614.000000,706.103318
2025-11-25T20,20,1,0.000000,0.000000,521.000000,599.152816
2025-11-25T21,21,1,0.000000,0.000000,669.000000,769.353615
2025-11-25T22,22,1,0.000000,0.000000,656.000000,754.403545
2025-11-25T23,23,1,0.000000,0.000000,606.000000,696.903275
2025-11-26T00,0,2,0.000000,0.000000,688.000000,791.203718
2025-11-26T01,1,2,0.000000,0.000000,714.000000,821.103859
2025-11-26T02,2,2,0.000000,0.000000,693.000000,796.953745
2025-11-26T03,3,2,0.000000,0.000000,628.000000,722.203394
2025-11-26T04,4,2,0.000000,0.000000,219.000000,251.851184
2025-11-26T05,5,2,0.000000,0.000000,219.000000,251.851184
2025-11-26T06,6,2,0.000000,0.000000,219.000000,251.851184
2025-11-26T07,7,2,0.000000,0.000000,168.000000,193.200908
2025-11-26T08,8,2,0.000000,0.000000,168.000000,193.200908
2025-11-26T09,9,2,0.000000,0.000000,167.000000,192.050903
2025-11-26T10,10,2,0.000000,0.000000,168.000000,193.200908
2025-11-26T11,11,2,0.000000,0.000000,168.000000,193.200908
2025-11-26T12,12,2,0.000000,0.000000,168.000000,193.200908
2025-11-26T13,13,2,0.000000,0.000000,214.000000,246.101157
2025-11-26T14,14,2,0.000000,0.000000,243.000000,279.451313
2025-11-26T15,15,2,0.000000,0.000000,277.000000,318.551497
2025-11-26T16,16,2,0.000000,0.000000,437.000000,502.552362
2025-11-26T17,17,2,0.000000,0.000000,290.000000,333.501567
2025-11-26T18,18,2,0.000000,0.000000,326.000000,374.901762
2025-11-26T19,19,2,0.000000,0.000000,304.000000,349.601643
2025-11-26T20,20,2,0.000000,0.000000,297.000000,341.551605
2025-11-26T21,21,2,0.000000,0.000000,302.000000,347.301632
2025-11-26T22,22,2,0.000000,0.000000,294.000000,338.101589
2025-11-26T23,23,2,0.000000,0.000000,269.000000,309.351454
2025-11-27T00,0,3,0.000000,0.000000,271.000000,311.651465
2025-11-27T01,1,3,0.000000,0.000000,274.000000,315.101481
2025-11-27T02,2,3,0.000000,0.000000,204.000000,234.601102
2025-11-27T03,3,3,0.000000,0.000000,182.000000,209.300984
2025-11-27T04,4,3,0.000000,0.000000,184.000000,211.600994
2025-11-27T05,5,3,0.000000,0.000000,184.000000,211.600994
2025-11-27T06,6,3,0.000000,0.000000,184.000000,211.600994
2025-11-27T07,7,3,0.000000,0.000000,166.000000,190.900897
2025-11-27T08,8,3,0.000000,0.000000,168.000000,193.200908
2025-11-27T09,9,3,0.000000,0.000000,170.000000,195.500919
2025-11-27T10,10,3,0.000000,0.000000,169.000000,194.350913
2025-11-27T11,11,3,0.000000,0.000000,168.000000,193.200908
2025-11-27T12,12,3,0.000000,0.000000,169.000000,194.350913
2025-11-27T13,13,3,0.000000,0.000000,215.000000,247.251162
2025-11-27T14,14,3,0.000000,0.000000,245.000000,281.751324
2025-11-27T15,15,3,0.000000,0.000000,264.000000,303.601427
2025-11-27T16,16,3,0.000000,0.000000,255.000000,293.251378
2025-11-27T17,17,3,0.000000,0.000000,175.000000,201.250946
2025-11-27T18,18,3,0.000000,0.000000,217.000000,249.551173
2025-11-27T19,19,3,0.000000,0.000000,204.000000,234.601102
2025-11-27T20,20,3,0.000000,0.000000,203.000000,233.451097
2025-11-27T21,21,3,0.000000,0.000000,203.000000,233.451097
2025-11-27T22,22,3,0.000000,0.000000,202.000000,232.301092
2025-11-27T23,23,3,0.000000,0.000000,180.000000,207.000973
2025-11-28T00,0,4,0.000000,0.000000,180.000000,207.000973
2025-11-28T01,1,4,0.000000,0.000000,179.000000,205.850967
2025-11-28T02,2,4,0.000000,0.000000,179.000000,205.850967
2025-11-28T03,3,4,0.000000,0.000000,180.000000,207.000973
2025-11-28T04,4,4,0.000000,0.000000,180.000000,207.000973
2025-11-28T05,5,4,0.000000,0.000000,180.000000,207.000973
2025-11-28T06,6,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T07,7,4,0.000000,0.000000,171.000000,196.650924
2025-11-28T08,8,4,0.000000,0.000000,171.000000,196.650924
2025-11-28T09,9,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T10,10,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T11,11,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T12,12,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T13,13,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T14,14,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T15,15,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T16,16,4,0.000000,0.000000,169.000000,194.350913
2025-11-28T17,17,4,0.000000,0.000000,169.000000,194.350913
2025-11-28T18,18,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T19,19,4,0.000000,0.000000,168.000000,193.200908
2025-11-28T20,20,4,0.000000,0.000000,353.000000,405.951908
2025-11-28T21,21,4,0.000000,0.000000,1042.000000,1198.305631
2025-11-28T22,22,4,0.000000,0.000000,1038.000000,1193.705610
2025-11-28T23,23,4,0.000000,0.000000,1001.000000,1151.155410
2025-11-29T00,0,5,0.000000,0.000000,956.000000,1099.405166
2025-11-29T01,1,5,0.000000,0.000000,1110.000000,1276.505999
2025-11-29T02,2,5,0.000000,0.000000,1120.000000,1288.006053
2025-11-29T03,3,5,0.000000,0.000000,1106.000000,1271.905977
2025-11-29T04,4,5,0.000000,0.000000,907.000000,1043.054902
2025-11-29T05,5,5,0.000000,0.000000,855.000000,983.254621
2025-11-29T06,6,5,0.000000,0.000000,855.000000,983.254621
2025-11-29T07,7,5,0.000000,0.000000,167.000000,192.050903
2025-11-29T08,8,5,0.000000,0.000000,169.000000,194.350913
2025-11-29T09,9,5,0.000000,0.000000,166.000000,190.900897
2025-11-29T10,10,5,0.000000,0.000000,167.000000,192.050903
2025-11-29T11,11,5,0.000000,0.000000,783.000000,900.454232
2025-11-29T12,12,5,0.000000,0.000000,1049.000000,1206.355669
2025-11-29T13,13,5,0.000000,0.000000,964.000000,1108.605210
2025-11-29T14,14,5,0.000000,0.000000,826.000000,949.904464
2025-11-29T15,15,5,0.000000,0.000000,674.000000,775.103642
2025-11-29T16,16,5,0.000000,0.000000,825.000000,948.754459
2025-11-29T17,17,5,0.000000,0.000000,679.000000,780.853669
2025-11-29T18,18,5,0.000000,0.000000,708.000000,814.203826
2025-11-29T19,19,5,0.000000,0.000000,690.000000,793.503729
2025-11-29T20,20,5,0.000000,0.000000,748.000000,860.204042
2025-11-29T21,21,5,0.000000,0.000000,699.000000,803.853778
2025-11-29T22,22,5,0.000000,0.000000,887.000000,1020.054794
2025-11-29T23,23,5,0.000000,0.000000,727.000000,836.053929
2025-11-30T00,0,6,0.000000,0.000000,670.000000,770.503621
2025-11-30T01,1,6,0.000000,0.000000,365.000000,419.751973
2025-11-30T02,2,6,0.000000,0.000000,243.000000,279.451313
2025-11-30T03,3,6,0.000000,0.000000,168.000000,193.200908
2025-11-30T04,4,6,0.000000,0.000000,167.000000,192.050903
2025-11-30T05,5,6,0.000000,0.000000,168.000000,193.200908
2025-11-30T06,6,6,0.000000,0.000000,168.000000,193.200908
2025-11-30T07,7,6,0.000000,0.000000,166.000000,190.900897
2025-11-30T08,8,6,0.000000,0.000000,167.000000,192.050903
2025-11-30T09,9,6,0.000000,0.000000,168.000000,193.200908
2025-11-30T10,10,6,0.000000,0.000000,169.000000,194.350913
2025-11-30T11,11,6,0.000000,0.000000,169.000000,194.350913
2025-11-30T12,12,6,0.000000,0.000000,170.000000,195.500919
2025-11-30T13,13,6,0.000000,0.000000,169.000000,194.350913
2025-11-30T14,14,6,0.000000,0.000000,169.000000,194.350913
2025-11-30T15,15,6,0.000000,0.000000,169.000000,194.350913
2025-11-30T16,16,6,0.000000,0.000000,209.000000,240.351129
2025-11-30T17,17,6,0.000000,0.000000,345.000000,396.751864
2025-11-30T18,18,6,0.000000,0.000000,358.000000,411.701935
2025-11-30T19,19,6,0.000000,0.000000,958.000000,1101.705177
2025-11-30T20,20,6,0.000000,0.000000,1044.000000,1200.605642
2025-11-30T21,21,6,0.000000,0.000000,808.000000,929.204367
2025-11-30T22,22,6,0.000000,0.000000,877.000000,1008.554740
2025-11-30T23,23,6,0.000000,0.000000,943.000000,1084.455096
2025-12-01T00,0,0,0.000000,0.000000,958.000000,1101.705177
2025-12-01T01,1,0,0.000000,0.000000,376.000000,432.402032
2025-12-01T02,2,0,0.000000,0.000000,185.000000,212.751000
2025-12-01T03,3,0,0.000000,0.000000,167.000000,192.050903
2025-12-01T04,4,0,0.000000,0.000000,167.000000,192.050903
2025-12-01T05,5,0,0.000000,0.000000,167.000000,192.050903
2025-12-01T06,6,0,0.000000,0.000000,167.000000,192.050903
2025-12-01T07,7,0,0.000000,0.000000,167.000000,192.050903
2025-12-01T08,8,0,0.000000,0.000000,168.000000,193.200908
2025-12-01T09,9,0,0.000000,0.000000,167.000000,192.050903
2025-12-01T10,10,0,0.000000,0.000000,168.000000,193.200908
2025-12-01T11,11,0,0.000000,0.000000,604.000000,694.603264
2025-12-01T12,12,0,0.000000,0.000000,1014.000000,1166.105480
2025-12-01T13,13,0,0.000000,0.000000,1082.000000,1244.305847
2025-12-01T14,14,0,0.000000,0.000000,828.000000,952.204475
2025-12-01T15,15,0,0.000000,0.000000,739.000000,849.853994
2025-12-01T16,16,0,0.000000,0.000000,861.000000,990.154653
2025-12-01T17,17,0,0.000000,0.000000,790.000000,908.504269
2025-12-01T18,18,0,0.000000,0.000000,741.000000,852.154005
2025-12-01T19,19,0,0.000000,0.000000,879.000000,1010.854750
2025-12-01T20,20,0,0.000000,0.000000,878.000000,1009.704745
2025-12-01T21,21,0,0.000000,0.000000,928.000000,1067.205015
2025-12-01T22,22,0,0.000000,0.000000,985.000000,1132.755323
2025-12-01T23,23,0,0.000000,0.000000,1134.000000,1304.106128
2025-12-02T00,0,1,0.000000,0.000000,1093.000000,1256.955907
2025-12-02T01,1,1,0.000000,0.000000,1128.000000,1297.206096
2025-12-02T02,2,1,0.000000,0.000000,1145.000000,1316.756188
2025-12-02T03,3,1,0.000000,0.000000,1168.000000,1343.206312
2025-12-02T04,4,1,0.000000,0.000000,1045.000000,1201.755647
2025-12-02T05,5,1,0.000000,0.000000,714.000000,821.103859
2025-12-02T06,6,1,0.000000,0.000000,714.000000,821.103859
2025-12-02T07,7,1,0.000000,0.000000,168.000000,193.200908
2025-12-02T08,8,1,0.000000,0.000000,167.000000,192.050903
2025-12-02T09,9,1,0.000000,0.000000,453.000000,520.952448
2025-12-02T10,10,1,0.000000,0.000000,455.000000,523.252459
2025-12-02T11,11,1,0.000000,0.000000,739.000000,849.853994
2025-12-02T12,12,1,0.000000,0.000000,972.000000,1117.805253
2025-12-02T13,13,1,0.000000,0.000000,962.000000,1106.305199
2025-12-02T14,14,1,0.000000,0.000000,742.000000,853.304010
2025-12-02T15,15,1,0.000000,0.000000,720.000000,828.003891
2025-12-02T16,16,1,0.000000,0.000000,738.000000,848.703988
2025-12-02T17,17,1,0.000000,0.000000,627.000000,721.053388
2025-12-02T18,18,1,0.000000,0.000000,546.000000,627.902951
2025-12-02T19,19,1,0.000000,0.000000,595.000000,684.253216
2025-12-02T20,20,1,0.000000,0.000000,497.000000,571.552686
2025-12-02T21,21,1,0.000000,0.000000,598.000000,687.703232
2025-12-02T22,22,1,0.000000,0.000000,783.000000,900.454232
2025-12-02T23,23,1,0.000000,0.000000,1166.000000,1340.906301
2025-12-03T00,0,2,0.000000,0.000000,1019.000000,1171.855507
2025-12-03T01,1,2,0.000000,0.000000,822.000000,945.304442
2025-12-03T02,2,2,0.000000,0.000000,844.000000,970.604561
2025-12-03T03,3,2,0.000000,0.000000,857.000000,985.554631
2025-12-03T04,4,2,0.000000,0.000000,718.000000,825.703880
2025-12-03T05,5,2,0.000000,0.000000,459.000000,527.852481
2025-12-03T06,6,2,0.000000,0.000000,459.000000,527.852481
2025-12-03T07,7,2,0.000000,0.000000,459.000000,527.852481
2025-12-03T08,8,2,0.000000,0.000000,453.000000,520.952448
2025-12-03T09,9,2,0.000000,0.000000,200.000000,230.001081
2025-12-03T10,10,2,0.000000,0.000000,207.000000,238.051119
2025-12-03T11,11,2,0.000000,0.000000,855.000000,983.254621
2025-12-03T12,12,2,0.000000,0.000000,1226.000000,1409.906626
2025-12-03T13,13,2,0.000000,0.000000,1178.000000,1354.706366
2025-12-03T14,14,2,0.000000,0.000000,921.000000,1059.154977
2025-12-03T15,15,2,0.000000,0.000000,870.000000,1000.504702
2025-12-03T16,16,2,0.000000,0.000000,1004.000000,1154.605426
2025-12-03T17,17,2,0.000000,0.000000,1007.000000,1158.055442
2025-12-03T18,18,2,0.000000,0.000000,1029.000000,1183.355561
2025-12-03T19,19,2,0.000000,0.000000,896.000000,1030.404842
2025-12-03T20,20,2,0.000000,0.000000,854.000000,982.104615
2025-12-03T21,21,2,0.000000,0.000000,891.000000,1024.654815
2025-12-03T22,22,2,0.000000,0.000000,1205.000000,1385.756512
2025-12-03T23,23,2,0.000000,0.000000,1427.000000,1641.057712
2025-12-04T00,0,3,0.000000,0.000000,1397.000000,1606.557550
2025-12-04T01,1,3,0.000000,0.000000,1373.000000,1578.957420
2025-12-04T02,2,3,0.000000,0.000000,1427.000000,1641.057712
2025-12-04T03,3,3,0.000000,0.000000,1482.000000,1704.308009
2025-12-04T04,4,3,0.000000,0.000000,1229.000000,1413.356642
2025-12-04T05,5,3,0.000000,0.000000,1147.000000,1319.056199
2025-12-04T06,6,3,0.000000,0.000000,1147.000000,1319.056199
2025-12-04T07,7,3,0.000000,0.000000,190.000000,218.501027
